match_id,league_id,season,match_date,home_team_id,away_team_id,home_score,away_score,stadium,match_status,attendance
3213,7,2020-2021,2024-01-14,49,53,2,2,Stadium 7-1,Completed,54558
3214,7,2023-2024,2022-05-02,55,51,2,0,Stadium 7-7,Scheduled,54126
3215,7,2022-2023,2024-05-28,53,50,5,3,Stadium 7-5,Completed,57057
3216,7,2020-2021,2022-06-01,50,56,1,5,Stadium 7-2,Completed,13706
3217,7,2022-2023,2022-10-29,50,51,1,5,Stadium 7-2,Completed,59893
3218,7,2023-2024,2021-01-31,54,56,3,3,Stadium 7-6,Completed,30869
3219,7,2020-2021,2022-11-17,55,56,4,5,Stadium 7-7,Scheduled,42916
3220,7,2021-2022,2023-12-24,50,51,5,0,Stadium 7-2,Completed,32066
3221,7,2021-2022,2024-03-12,50,53,3,3,Stadium 7-2,Completed,44196
3222,7,2023-2024,2020-11-13,52,50,2,4,Stadium 7-4,Completed,55051
3223,7,2020-2021,2023-12-24,55,52,2,0,Stadium 7-7,Completed,26690
3224,7,2022-2023,2022-07-30,50,51,3,3,Stadium 7-2,Completed,59825
3225,7,2021-2022,2021-07-02,52,53,0,0,Stadium 7-4,Completed,74413
3226,7,2020-2021,2024-03-21,53,49,3,4,Stadium 7-5,Scheduled,47356
3227,7,2021-2022,2024-05-17,56,52,3,5,Stadium 7-8,Scheduled,20548
3228,7,2023-2024,2022-02-14,56,53,5,5,Stadium 7-8,Scheduled,48239
3229,7,2022-2023,2020-10-27,56,54,1,3,Stadium 7-8,Scheduled,55564
3230,7,2022-2023,2021-04-23,52,55,4,4,Stadium 7-4,Completed,40705
3231,7,2021-2022,2023-08-24,50,51,4,4,Stadium 7-2,Completed,7551
3232,7,2021-2022,2023-10-13,50,52,4,4,Stadium 7-2,Completed,37787
3233,7,2020-2021,2022-10-05,49,56,4,1,Stadium 7-1,Scheduled,68105
3234,7,2020-2021,2020-11-08,49,55,2,2,Stadium 7-1,Scheduled,48105
3235,7,2020-2021,2023-05-18,54,52,5,0,Stadium 7-6,Completed,48908
3236,7,2021-2022,2023-09-05,55,50,2,0,Stadium 7-7,Completed,22138
3237,7,2022-2023,2022-11-02,53,56,3,2,Stadium 7-5,Scheduled,70997
3238,7,2022-2023,2023-01-13,52,53,3,0,Stadium 7-4,Completed,10827
3239,7,2022-2023,2024-05-11,52,56,0,4,Stadium 7-4,Completed,62237
3240,7,2021-2022,2021-01-07,50,55,2,4,Stadium 7-2,Completed,56734
3241,7,2023-2024,2022-12-08,49,50,2,1,Stadium 7-1,Completed,60299
3242,7,2020-2021,2023-11-22,49,56,4,5,Stadium 7-1,Completed,29668
3243,7,2022-2023,2022-08-27,51,56,3,3,Stadium 7-3,Completed,37103
3244,7,2022-2023,2021-05-04,54,53,0,0,Stadium 7-6,Scheduled,47715
3245,7,2023-2024,2023-06-30,51,56,4,0,Stadium 7-3,Completed,43553
3246,7,2022-2023,2022-12-07,54,55,1,2,Stadium 7-6,Completed,71614
3247,7,2023-2024,2023-03-10,54,52,1,0,Stadium 7-6,Completed,12049
3248,7,2023-2024,2022-12-12,55,54,2,5,Stadium 7-7,Completed,74858
3249,7,2023-2024,2022-07-22,54,51,1,2,Stadium 7-6,Completed,22496
3250,7,2021-2022,2023-09-06,53,56,2,0,Stadium 7-5,Completed,75642
3251,7,2021-2022,2021-08-25,56,49,3,5,Stadium 7-8,Completed,17265
3252,7,2022-2023,2022-03-10,54,55,0,2,Stadium 7-6,Completed,38940
3253,7,2023-2024,2021-09-03,55,50,2,2,Stadium 7-7,Completed,41384
3254,7,2021-2022,2022-05-04,51,53,2,4,Stadium 7-3,Scheduled,46367
3255,7,2022-2023,2023-11-18,55,51,5,3,Stadium 7-7,Completed,53763
3256,7,2022-2023,2022-07-27,56,54,1,2,Stadium 7-8,Scheduled,72080
3257,7,2022-2023,2021-05-11,53,54,2,2,Stadium 7-5,Completed,17314
3258,7,2021-2022,2020-10-22,52,55,1,5,Stadium 7-4,Completed,17887
3259,7,2020-2021,2021-01-04,51,56,0,3,Stadium 7-3,Completed,39078
3260,7,2022-2023,2021-12-24,54,50,0,4,Stadium 7-6,Scheduled,32848
3261,7,2021-2022,2023-01-10,54,55,2,2,Stadium 7-6,Completed,74110
3262,7,2021-2022,2021-04-15,54,55,2,5,Stadium 7-6,Completed,79257
3263,7,2023-2024,2022-05-18,55,51,1,3,Stadium 7-7,Completed,71196
3264,7,2021-2022,2023-03-02,49,51,2,4,Stadium 7-1,Completed,72841
3265,7,2021-2022,2021-01-02,54,52,4,2,Stadium 7-6,Completed,72124
3266,7,2020-2021,2022-11-27,54,52,2,4,Stadium 7-6,Completed,32984
3267,7,2020-2021,2022-08-02,50,52,0,3,Stadium 7-2,Completed,36817
3268,7,2020-2021,2024-03-22,52,54,2,0,Stadium 7-4,Completed,13140
3269,7,2023-2024,2021-10-16,51,50,1,2,Stadium 7-3,Scheduled,59501
3270,7,2023-2024,2020-12-31,56,51,1,5,Stadium 7-8,Completed,54651
3271,7,2020-2021,2021-06-08,56,53,3,2,Stadium 7-8,Completed,73228
3272,7,2020-2021,2023-05-23,54,50,5,0,Stadium 7-6,Completed,19773
3273,7,2020-2021,2021-02-11,51,50,2,2,Stadium 7-3,Completed,10807
3274,7,2023-2024,2024-02-01,49,54,2,3,Stadium 7-1,Scheduled,45686
3275,7,2023-2024,2024-01-27,50,55,3,0,Stadium 7-2,Completed,43657
3276,7,2023-2024,2022-01-11,54,49,1,2,Stadium 7-6,Completed,20296
3277,7,2022-2023,2021-01-19,50,53,3,0,Stadium 7-2,Completed,48983
3278,7,2021-2022,2022-03-14,54,51,1,3,Stadium 7-6,Completed,14512
3279,7,2022-2023,2021-11-20,56,55,0,1,Stadium 7-8,Completed,14149
3280,7,2020-2021,2021-03-14,55,56,4,3,Stadium 7-7,Completed,55039
3281,7,2022-2023,2023-05-24,49,56,5,4,Stadium 7-1,Completed,52070
3282,7,2020-2021,2024-01-12,55,56,2,3,Stadium 7-7,Completed,59595
3283,7,2023-2024,2023-07-26,55,51,1,3,Stadium 7-7,Completed,68573
3284,7,2022-2023,2023-10-13,54,49,5,4,Stadium 7-6,Completed,55371
3285,7,2021-2022,2024-01-13,53,56,2,4,Stadium 7-5,Completed,44048
3286,7,2023-2024,2022-12-24,49,53,0,2,Stadium 7-1,Completed,41367
3287,7,2022-2023,2021-01-29,55,50,4,2,Stadium 7-7,Completed,63142
3288,7,2022-2023,2022-12-02,52,54,2,1,Stadium 7-4,Completed,21879
3289,7,2022-2023,2023-07-19,50,55,1,5,Stadium 7-2,Completed,52052
3290,7,2023-2024,2022-03-07,50,56,3,5,Stadium 7-2,Completed,35173
3291,7,2020-2021,2023-01-02,56,55,1,3,Stadium 7-8,Completed,69987
3292,7,2023-2024,2020-10-23,54,55,1,4,Stadium 7-6,Scheduled,74017
3293,7,2022-2023,2024-05-13,54,55,0,3,Stadium 7-6,Completed,13783
3294,7,2022-2023,2022-05-18,54,51,5,2,Stadium 7-6,Completed,72219
3295,7,2023-2024,2020-11-25,54,56,1,5,Stadium 7-6,Scheduled,41220
3296,7,2021-2022,2021-09-29,54,52,2,2,Stadium 7-6,Completed,11058
3297,7,2023-2024,2023-06-17,49,53,2,5,Stadium 7-1,Completed,34056
3298,7,2021-2022,2021-10-03,53,50,4,1,Stadium 7-5,Completed,9664
3299,7,2022-2023,2023-05-05,52,50,3,0,Stadium 7-4,Completed,8217
3300,7,2023-2024,2022-02-25,50,55,0,2,Stadium 7-2,Completed,71637
3301,7,2023-2024,2022-12-19,56,51,5,5,Stadium 7-8,Scheduled,24221
3302,7,2023-2024,2022-04-16,55,53,0,0,Stadium 7-7,Completed,5707
3303,7,2020-2021,2023-12-16,55,54,0,5,Stadium 7-7,Completed,31602
3304,7,2023-2024,2021-06-06,52,56,1,3,Stadium 7-4,Completed,66673
3305,7,2022-2023,2022-01-01,49,53,1,3,Stadium 7-1,Scheduled,35387
3306,7,2021-2022,2020-12-29,52,49,3,3,Stadium 7-4,Completed,71633
3307,7,2021-2022,2022-09-07,51,50,3,0,Stadium 7-3,Scheduled,53120
3308,7,2021-2022,2024-02-13,54,50,5,3,Stadium 7-6,Completed,12414
3309,7,2022-2023,2020-08-04,51,56,1,4,Stadium 7-3,Completed,52873
3310,7,2020-2021,2022-09-16,50,54,2,5,Stadium 7-2,Completed,77545
3311,7,2021-2022,2023-01-04,54,49,2,2,Stadium 7-6,Scheduled,57275
3312,7,2023-2024,2023-01-15,53,55,5,2,Stadium 7-5,Completed,79310
3313,7,2021-2022,2021-10-04,50,51,5,1,Stadium 7-2,Completed,63593
3314,7,2022-2023,2021-11-13,53,52,1,5,Stadium 7-5,Completed,35737
3315,7,2020-2021,2021-04-30,56,51,2,4,Stadium 7-8,Completed,20210
3316,7,2022-2023,2021-11-05,56,54,0,0,Stadium 7-8,Completed,36593
3317,7,2022-2023,2021-06-17,50,54,4,4,Stadium 7-2,Completed,60765
3318,7,2021-2022,2021-11-16,51,53,0,4,Stadium 7-3,Completed,27915
3319,7,2023-2024,2023-10-09,54,56,0,2,Stadium 7-6,Completed,60190
3320,7,2022-2023,2021-05-16,54,51,0,5,Stadium 7-6,Scheduled,57242
3321,7,2023-2024,2020-09-20,55,49,2,0,Stadium 7-7,Completed,32818
3322,7,2022-2023,2022-04-25,55,49,3,3,Stadium 7-7,Completed,49233
3323,7,2023-2024,2021-06-24,54,55,4,0,Stadium 7-6,Scheduled,12464
3324,7,2022-2023,2023-04-19,51,52,2,4,Stadium 7-3,Scheduled,21244
3325,7,2023-2024,2021-09-09,53,56,3,2,Stadium 7-5,Completed,72982
3326,7,2023-2024,2023-03-08,49,51,0,4,Stadium 7-1,Completed,7127
3327,7,2020-2021,2021-05-12,51,50,1,3,Stadium 7-3,Completed,69028
3328,7,2021-2022,2022-10-15,56,53,3,2,Stadium 7-8,Completed,50645
3329,7,2022-2023,2023-02-19,49,54,5,3,Stadium 7-1,Completed,62817
3330,7,2023-2024,2021-06-30,49,54,0,4,Stadium 7-1,Completed,26177
3331,7,2020-2021,2022-12-15,54,53,4,4,Stadium 7-6,Completed,21512
3332,7,2020-2021,2021-07-19,49,51,2,2,Stadium 7-1,Completed,75442
3333,7,2020-2021,2021-03-22,55,54,3,0,Stadium 7-7,Completed,46013
3334,7,2023-2024,2021-02-26,51,49,0,5,Stadium 7-3,Completed,47002
3335,7,2021-2022,2024-04-19,49,52,3,3,Stadium 7-1,Completed,11990
3336,7,2021-2022,2024-01-04,51,50,0,3,Stadium 7-3,Completed,8601
3337,7,2022-2023,2022-01-29,51,55,1,5,Stadium 7-3,Scheduled,24408
3338,7,2022-2023,2022-03-08,50,56,5,2,Stadium 7-2,Completed,40311
3339,7,2021-2022,2023-01-18,56,50,1,4,Stadium 7-8,Completed,32850
3340,7,2020-2021,2023-02-16,49,52,5,0,Stadium 7-1,Completed,34698
3341,7,2021-2022,2022-12-23,52,56,3,0,Stadium 7-4,Completed,28979
3342,7,2020-2021,2022-01-17,51,54,3,2,Stadium 7-3,Completed,34355
3343,7,2022-2023,2022-09-04,52,54,4,1,Stadium 7-4,Completed,26322
3344,7,2020-2021,2020-09-02,53,50,2,2,Stadium 7-5,Scheduled,28266
3345,7,2021-2022,2023-08-16,53,50,5,2,Stadium 7-5,Completed,6276
3346,7,2020-2021,2023-09-15,51,50,4,1,Stadium 7-3,Completed,8175
3347,7,2020-2021,2023-11-24,50,56,2,1,Stadium 7-2,Completed,14803
3348,7,2021-2022,2020-09-09,53,56,1,4,Stadium 7-5,Completed,37510
3349,7,2020-2021,2021-10-13,51,55,5,5,Stadium 7-3,Completed,14134
3350,7,2020-2021,2024-01-02,52,55,5,4,Stadium 7-4,Completed,70480
3351,7,2022-2023,2022-10-13,53,52,1,4,Stadium 7-5,Scheduled,32385
3352,7,2023-2024,2022-04-04,53,52,0,5,Stadium 7-5,Scheduled,54538
3353,7,2023-2024,2020-09-10,52,49,5,4,Stadium 7-4,Completed,77808
3354,7,2022-2023,2023-01-06,51,56,1,3,Stadium 7-3,Scheduled,6808
3355,7,2021-2022,2022-03-26,56,50,5,5,Stadium 7-8,Completed,58996
3356,7,2022-2023,2022-07-31,55,54,3,3,Stadium 7-7,Completed,63212
3357,7,2022-2023,2024-03-22,53,56,2,5,Stadium 7-5,Completed,31676
3358,7,2022-2023,2021-07-26,55,53,5,3,Stadium 7-7,Completed,56937
3359,7,2020-2021,2020-09-30,53,54,5,0,Stadium 7-5,Completed,57250
3360,7,2023-2024,2021-12-01,54,56,5,0,Stadium 7-6,Completed,54062
3361,7,2023-2024,2024-04-21,50,56,1,5,Stadium 7-2,Completed,56786
3362,7,2022-2023,2023-04-16,54,50,1,2,Stadium 7-6,Completed,36039
3363,7,2022-2023,2021-01-28,55,52,1,0,Stadium 7-7,Completed,73757
3364,7,2021-2022,2023-02-28,51,54,1,0,Stadium 7-3,Completed,11289
3365,7,2021-2022,2022-01-19,49,50,1,2,Stadium 7-1,Scheduled,25170
3366,7,2020-2021,2021-05-29,56,51,3,5,Stadium 7-8,Completed,9172
3367,7,2020-2021,2024-02-19,55,51,2,2,Stadium 7-7,Completed,57675
3368,7,2020-2021,2023-12-28,50,51,4,3,Stadium 7-2,Completed,74256
3369,7,2023-2024,2023-06-03,49,51,0,1,Stadium 7-1,Scheduled,50778
3370,7,2021-2022,2023-03-18,51,54,2,4,Stadium 7-3,Scheduled,60206
3371,7,2022-2023,2021-10-24,52,56,2,2,Stadium 7-4,Scheduled,60720
3372,7,2021-2022,2021-07-26,54,56,1,0,Stadium 7-6,Completed,11781
3373,7,2022-2023,2020-12-23,53,50,2,3,Stadium 7-5,Completed,71739
3374,7,2020-2021,2023-08-30,51,56,3,0,Stadium 7-3,Completed,46526
3375,7,2021-2022,2021-04-20,55,51,0,1,Stadium 7-7,Completed,56748
3376,7,2023-2024,2022-08-15,49,54,2,0,Stadium 7-1,Completed,32462
3377,7,2020-2021,2021-02-13,55,51,5,1,Stadium 7-7,Completed,55210
3378,7,2022-2023,2022-12-27,50,56,2,3,Stadium 7-2,Completed,72874
3379,7,2023-2024,2023-07-24,56,52,2,4,Stadium 7-8,Completed,40595
3380,7,2022-2023,2022-07-03,54,55,0,3,Stadium 7-6,Completed,70859
3381,7,2022-2023,2020-10-31,50,54,4,2,Stadium 7-2,Completed,12781
3382,7,2022-2023,2021-12-24,50,52,3,3,Stadium 7-2,Scheduled,18678
3383,7,2020-2021,2022-08-01,52,49,1,1,Stadium 7-4,Completed,22763
3384,7,2021-2022,2023-07-28,53,49,4,5,Stadium 7-5,Completed,44927
3385,7,2022-2023,2023-10-30,56,51,4,1,Stadium 7-8,Completed,44923
3386,7,2021-2022,2020-10-02,56,51,0,2,Stadium 7-8,Completed,79782
3387,7,2020-2021,2021-03-04,52,55,0,5,Stadium 7-4,Completed,48751
3388,7,2022-2023,2023-08-04,52,49,0,3,Stadium 7-4,Completed,72051
3389,7,2021-2022,2021-01-01,56,55,0,4,Stadium 7-8,Completed,52668
3390,7,2021-2022,2023-03-30,50,53,3,5,Stadium 7-2,Scheduled,29339
3391,7,2020-2021,2021-03-04,49,52,5,5,Stadium 7-1,Completed,22304
3392,7,2021-2022,2023-02-20,56,52,1,0,Stadium 7-8,Completed,61341
3393,7,2023-2024,2022-11-03,54,52,2,0,Stadium 7-6,Completed,36573
3394,7,2022-2023,2021-09-08,50,54,4,3,Stadium 7-2,Completed,47161
3395,7,2023-2024,2021-01-03,56,52,0,2,Stadium 7-8,Scheduled,78834
3396,7,2022-2023,2021-04-04,50,54,3,4,Stadium 7-2,Scheduled,7689
3397,7,2020-2021,2022-04-05,56,50,4,3,Stadium 7-8,Scheduled,46522
3398,7,2022-2023,2022-10-14,49,52,5,2,Stadium 7-1,Scheduled,15237
3399,7,2020-2021,2022-09-02,52,53,3,0,Stadium 7-4,Completed,11711
3400,7,2023-2024,2023-01-26,53,50,1,1,Stadium 7-5,Completed,74344
3401,7,2023-2024,2023-07-21,53,55,1,2,Stadium 7-5,Completed,23875
3402,7,2022-2023,2024-03-16,51,56,2,0,Stadium 7-3,Completed,30307
3403,7,2021-2022,2021-07-06,52,53,2,5,Stadium 7-4,Completed,60608
3404,7,2021-2022,2023-12-23,53,51,1,3,Stadium 7-5,Completed,11847
3405,7,2023-2024,2021-10-26,56,54,2,4,Stadium 7-8,Completed,50109
3406,7,2020-2021,2023-07-23,55,53,1,5,Stadium 7-7,Completed,22307
3407,7,2022-2023,2022-11-11,52,56,4,2,Stadium 7-4,Scheduled,36626
3408,7,2023-2024,2021-08-12,54,51,5,1,Stadium 7-6,Scheduled,62989
3409,7,2022-2023,2021-08-08,56,53,0,5,Stadium 7-8,Completed,48325
3410,7,2021-2022,2023-07-16,53,52,0,4,Stadium 7-5,Completed,10284
3411,7,2021-2022,2023-01-14,53,56,2,1,Stadium 7-5,Completed,7172
3412,7,2023-2024,2020-11-27,50,51,4,4,Stadium 7-2,Completed,52887
3413,7,2021-2022,2021-01-15,51,53,5,3,Stadium 7-3,Completed,50789
3414,7,2023-2024,2021-03-19,51,55,5,4,Stadium 7-3,Completed,72022
3415,7,2021-2022,2023-02-24,49,52,5,5,Stadium 7-1,Completed,30819
3416,7,2022-2023,2021-08-10,49,50,2,2,Stadium 7-1,Scheduled,40636
3417,7,2022-2023,2023-05-10,49,51,3,3,Stadium 7-1,Scheduled,78111
3418,7,2021-2022,2023-12-15,50,54,4,4,Stadium 7-2,Completed,31745
3419,7,2023-2024,2024-03-10,56,50,4,2,Stadium 7-8,Completed,42593
3420,7,2023-2024,2021-09-26,49,55,1,2,Stadium 7-1,Completed,34133
3421,7,2022-2023,2021-05-23,56,51,1,0,Stadium 7-8,Completed,40088
3422,7,2020-2021,2022-04-29,50,54,3,5,Stadium 7-2,Completed,15022
3423,7,2023-2024,2022-12-24,50,53,2,5,Stadium 7-2,Completed,63513
3424,7,2020-2021,2021-07-25,52,51,4,4,Stadium 7-4,Completed,31984
3425,7,2021-2022,2022-02-27,53,52,2,3,Stadium 7-5,Completed,49943
3426,7,2022-2023,2022-03-30,49,52,5,5,Stadium 7-1,Completed,42205
3427,7,2023-2024,2021-08-07,51,53,2,2,Stadium 7-3,Completed,29176
3428,7,2023-2024,2024-05-01,52,50,4,2,Stadium 7-4,Completed,16933
3429,7,2022-2023,2020-10-10,53,52,1,0,Stadium 7-5,Completed,58671
3430,7,2020-2021,2023-07-31,54,53,3,2,Stadium 7-6,Scheduled,41477
3431,7,2020-2021,2023-08-03,51,54,1,1,Stadium 7-3,Completed,76297
3432,7,2022-2023,2022-09-17,54,53,2,2,Stadium 7-6,Completed,69611
3433,7,2021-2022,2023-10-27,51,56,0,0,Stadium 7-3,Scheduled,45488
3434,7,2021-2022,2022-09-14,56,50,5,0,Stadium 7-8,Completed,47668
3435,7,2021-2022,2022-11-29,54,55,0,4,Stadium 7-6,Completed,74027
3436,7,2020-2021,2024-04-24,52,56,3,1,Stadium 7-4,Completed,63777
3437,7,2020-2021,2021-08-05,49,53,2,3,Stadium 7-1,Completed,62386
3438,7,2023-2024,2020-11-20,54,49,4,3,Stadium 7-6,Completed,30108
3439,7,2022-2023,2024-04-27,51,52,0,3,Stadium 7-3,Completed,31090
3440,7,2023-2024,2021-04-04,53,54,2,0,Stadium 7-5,Completed,45595
3441,7,2021-2022,2022-06-01,55,52,5,0,Stadium 7-7,Scheduled,8221
3442,7,2020-2021,2022-02-16,50,55,2,5,Stadium 7-2,Completed,32861
3443,7,2020-2021,2021-08-26,49,55,5,3,Stadium 7-1,Completed,6384
3444,7,2023-2024,2023-05-02,49,54,2,4,Stadium 7-1,Completed,66747
3445,7,2020-2021,2021-05-23,49,52,2,0,Stadium 7-1,Completed,23426
3446,7,2022-2023,2023-06-20,49,55,1,2,Stadium 7-1,Completed,39932
3447,7,2023-2024,2021-11-18,52,56,2,2,Stadium 7-4,Completed,59343
3448,7,2020-2021,2022-06-14,50,53,5,0,Stadium 7-2,Completed,72858
3449,7,2021-2022,2023-02-16,52,55,0,0,Stadium 7-4,Completed,79019
3450,7,2022-2023,2022-11-25,52,55,4,5,Stadium 7-4,Completed,78749
3451,7,2023-2024,2023-11-27,51,53,3,2,Stadium 7-3,Scheduled,55905
3452,7,2022-2023,2023-12-22,50,52,0,5,Stadium 7-2,Completed,44130
3453,7,2020-2021,2023-08-06,55,49,3,3,Stadium 7-7,Completed,68807
3454,7,2022-2023,2024-04-13,51,56,1,1,Stadium 7-3,Scheduled,49027
3455,7,2021-2022,2022-07-25,53,49,1,1,Stadium 7-5,Completed,7180
3456,7,2021-2022,2022-04-03,52,55,2,3,Stadium 7-4,Completed,64513
3457,7,2022-2023,2021-01-24,55,50,0,3,Stadium 7-7,Completed,74838
3458,7,2023-2024,2022-04-12,53,51,5,0,Stadium 7-5,Completed,21534
3459,7,2023-2024,2023-06-14,55,53,4,4,Stadium 7-7,Completed,65878
3460,7,2022-2023,2023-08-14,55,52,4,5,Stadium 7-7,Completed,70187
3461,7,2022-2023,2023-05-22,51,50,0,0,Stadium 7-3,Completed,79712
3462,7,2022-2023,2021-10-24,52,49,4,3,Stadium 7-4,Completed,54943
3463,7,2023-2024,2022-01-11,50,53,3,1,Stadium 7-2,Completed,41429
3464,7,2022-2023,2022-10-26,50,54,4,4,Stadium 7-2,Completed,70788
3465,7,2023-2024,2020-09-06,56,53,5,3,Stadium 7-8,Completed,29539
3466,7,2021-2022,2020-11-28,49,51,5,4,Stadium 7-1,Scheduled,46660
3467,7,2022-2023,2022-04-26,55,50,3,2,Stadium 7-7,Completed,68589
3468,7,2023-2024,2022-06-21,54,51,5,5,Stadium 7-6,Scheduled,46908
3469,7,2021-2022,2022-09-01,56,52,3,4,Stadium 7-8,Scheduled,5057
3470,7,2021-2022,2021-05-28,49,56,0,4,Stadium 7-1,Completed,78213
3471,7,2022-2023,2023-12-03,52,53,4,3,Stadium 7-4,Completed,33849
3472,7,2020-2021,2024-01-14,50,51,3,5,Stadium 7-2,Completed,18028
3473,7,2022-2023,2023-01-30,56,52,5,2,Stadium 7-8,Scheduled,40248
3474,7,2020-2021,2024-02-08,53,56,5,1,Stadium 7-5,Completed,68295
3475,7,2023-2024,2023-11-23,53,56,1,5,Stadium 7-5,Completed,49003
3476,7,2023-2024,2023-06-14,56,51,1,2,Stadium 7-8,Completed,12777
3477,7,2020-2021,2023-01-21,56,49,0,1,Stadium 7-8,Completed,18288
3478,7,2023-2024,2021-10-05,53,49,2,4,Stadium 7-5,Scheduled,41501
3479,7,2020-2021,2024-02-14,50,53,5,2,Stadium 7-2,Scheduled,26171
3480,7,2021-2022,2022-11-30,52,56,1,5,Stadium 7-4,Scheduled,12723
3481,7,2022-2023,2020-12-01,56,52,0,1,Stadium 7-8,Scheduled,66674
3482,7,2022-2023,2023-03-29,56,54,2,4,Stadium 7-8,Scheduled,11625
3483,7,2022-2023,2021-11-23,56,49,3,3,Stadium 7-8,Completed,25056
3484,7,2021-2022,2023-04-26,55,49,1,1,Stadium 7-7,Completed,33887
3485,7,2022-2023,2023-07-14,55,53,5,2,Stadium 7-7,Completed,24430
3486,7,2023-2024,2021-06-27,54,49,1,5,Stadium 7-6,Completed,49107
3487,7,2021-2022,2024-01-26,54,53,2,3,Stadium 7-6,Scheduled,50168
3488,7,2020-2021,2022-10-08,52,56,0,1,Stadium 7-4,Completed,53400
3489,7,2023-2024,2022-04-07,54,56,3,5,Stadium 7-6,Completed,17918
3490,7,2020-2021,2021-04-14,55,53,5,5,Stadium 7-7,Completed,48774
3491,7,2021-2022,2021-07-14,49,50,4,4,Stadium 7-1,Completed,23005
3492,7,2023-2024,2023-09-01,54,50,2,2,Stadium 7-6,Completed,7567
3493,7,2021-2022,2022-03-14,54,51,4,0,Stadium 7-6,Completed,8198
3494,7,2022-2023,2021-10-03,56,50,2,4,Stadium 7-8,Scheduled,48930
3495,7,2021-2022,2021-01-29,49,53,0,5,Stadium 7-1,Completed,13526
3496,7,2021-2022,2022-06-11,55,50,3,3,Stadium 7-7,Scheduled,32773
3497,7,2021-2022,2020-11-02,49,54,3,2,Stadium 7-1,Completed,69959
3498,7,2021-2022,2023-06-26,55,50,0,4,Stadium 7-7,Completed,5619
3499,7,2023-2024,2023-01-05,55,53,2,3,Stadium 7-7,Completed,25600
3500,7,2023-2024,2023-03-12,51,50,2,1,Stadium 7-3,Completed,61245
3501,8,2020-2021,2024-01-10,62,57,5,4,Stadium 8-6,Scheduled,53047
3502,8,2022-2023,2022-03-15,64,60,1,3,Stadium 8-8,Completed,43056
3503,8,2021-2022,2023-04-16,61,62,2,2,Stadium 8-5,Completed,16574
3504,8,2020-2021,2023-07-12,60,61,2,3,Stadium 8-4,Completed,27318
3505,8,2020-2021,2023-10-17,63,59,4,4,Stadium 8-7,Completed,59284
3506,8,2023-2024,2022-07-27,59,61,4,2,Stadium 8-3,Completed,22815
3507,8,2021-2022,2020-08-22,61,59,0,0,Stadium 8-5,Scheduled,40318
3508,8,2022-2023,2021-03-09,61,58,1,3,Stadium 8-5,Scheduled,77606
3509,8,2021-2022,2024-04-10,60,58,3,4,Stadium 8-4,Scheduled,37195
3510,8,2022-2023,2020-11-05,58,60,4,3,Stadium 8-2,Scheduled,38194
3511,8,2020-2021,2020-12-06,62,60,2,1,Stadium 8-6,Completed,79933
3512,8,2023-2024,2024-05-30,61,63,2,1,Stadium 8-5,Completed,43436
3513,8,2020-2021,2021-09-12,59,58,0,4,Stadium 8-3,Completed,41022
3514,8,2023-2024,2022-02-17,64,62,1,5,Stadium 8-8,Completed,62481
3515,8,2021-2022,2022-07-11,60,63,4,2,Stadium 8-4,Completed,56502
3516,8,2022-2023,2022-08-13,57,64,1,5,Stadium 8-1,Completed,74556
3517,8,2022-2023,2021-05-10,57,58,2,0,Stadium 8-1,Completed,27950
3518,8,2023-2024,2020-10-21,60,58,1,4,Stadium 8-4,Completed,13734
3519,8,2023-2024,2022-02-17,59,63,0,0,Stadium 8-3,Completed,12559
3520,8,2022-2023,2021-07-24,58,60,2,3,Stadium 8-2,Completed,26438
3521,8,2023-2024,2023-06-14,63,62,5,5,Stadium 8-7,Completed,54023
3522,8,2022-2023,2024-02-08,61,57,3,1,Stadium 8-5,Completed,32629
3523,8,2020-2021,2024-01-11,60,62,4,1,Stadium 8-4,Completed,75999
3524,8,2023-2024,2023-03-08,64,62,5,4,Stadium 8-8,Completed,51458
3525,8,2023-2024,2022-08-11,62,61,1,2,Stadium 8-6,Completed,54616
3526,8,2023-2024,2023-07-26,57,64,1,2,Stadium 8-1,Scheduled,19478
3527,8,2021-2022,2022-09-28,58,61,4,3,Stadium 8-2,Completed,66445
3528,8,2021-2022,2022-04-26,58,63,4,5,Stadium 8-2,Completed,19267
3529,8,2023-2024,2021-11-08,57,63,4,1,Stadium 8-1,Completed,72179
3530,8,2023-2024,2023-03-13,57,59,1,5,Stadium 8-1,Completed,14484
3531,8,2021-2022,2021-02-24,59,63,2,3,Stadium 8-3,Completed,23210
3532,8,2021-2022,2024-03-24,59,62,5,1,Stadium 8-3,Scheduled,13312
3533,8,2023-2024,2022-10-28,64,63,1,5,Stadium 8-8,Completed,41736
3534,8,2022-2023,2024-03-11,60,57,5,3,Stadium 8-4,Completed,9849
3535,8,2023-2024,2021-07-01,59,61,4,1,Stadium 8-3,Scheduled,27490
3536,8,2020-2021,2023-09-04,61,58,2,1,Stadium 8-5,Completed,74373
3537,8,2020-2021,2022-07-30,63,57,2,4,Stadium 8-7,Completed,52333
3538,8,2022-2023,2021-04-06,58,57,5,2,Stadium 8-2,Completed,68600
3539,8,2022-2023,2022-01-03,60,58,1,3,Stadium 8-4,Completed,66684
3540,8,2022-2023,2021-12-18,59,62,0,0,Stadium 8-3,Scheduled,41650
